scene_id,bank_id,base_map_cluster_id,canonical_base_map_digest,regenerated_canonical_base_map_digest,observation_noise_binding_sha256,regenerated_observation_noise_binding_sha256,role,maps_match,canonical_foundation_identity_match,csi_repeat_match,observation_noise_seed_binding_match,csi_clean_match,noop_maps_match,path_power_match,noop_path_power_match,free_space_match,phase_reference_ids_match,phase_reference_values_match,phase_reference_source_sha256_match,path_ids_match,path_surface_ids_match,noop_path_ids_match,noop_path_surface_ids_match,passed,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
osm-sionna-source-austin-bank-55,osm-sionna-source-austin-bank-55,osm-foundation-source-austin-55,a9287689b3b55efc786698ebcfcf8c93c8fb2506a0ae911675c293478ebfaf22,a9287689b3b55efc786698ebcfcf8c93c8fb2506a0ae911675c293478ebfaf22,2cf86c932b0472b091eb8aa27892ac1f20f22a0e68033ff77efad54209dbd80d,2cf86c932b0472b091eb8aa27892ac1f20f22a0e68033ff77efad54209dbd80d,source_final_unseen_bank,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-00,osm-sionna-target-seattle-bank-00,osm-foundation-target-seattle-00,7f3e9aca77082e4d8ab5f7100948432faad243cac9bf3c82c47b4bda747d68c9,7f3e9aca77082e4d8ab5f7100948432faad243cac9bf3c82c47b4bda747d68c9,fb0a400117c9c3bbf5b7bf236d4c839ce978e12b442d2f596aca846445a5c51e,fb0a400117c9c3bbf5b7bf236d4c839ce978e12b442d2f596aca846445a5c51e,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-01,osm-sionna-target-seattle-bank-01,osm-foundation-target-seattle-01,d630ee2d86883a1e04d9d186232865ce58561bbbcb4107de242398188d67ada7,d630ee2d86883a1e04d9d186232865ce58561bbbcb4107de242398188d67ada7,9ab4089d1e5e26eafa336f58ee5b1e729a262ed709b68e47b7359da223035ea9,9ab4089d1e5e26eafa336f58ee5b1e729a262ed709b68e47b7359da223035ea9,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-02,osm-sionna-target-seattle-bank-02,osm-foundation-target-seattle-02,04ad52b15072315948268261b3400840653f59871dc6a184d42c555e625ad5e8,04ad52b15072315948268261b3400840653f59871dc6a184d42c555e625ad5e8,489e48990abbac02f59318514a94da2068c4d12c9a49afac9310174d5c0f03b4,489e48990abbac02f59318514a94da2068c4d12c9a49afac9310174d5c0f03b4,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-03,osm-sionna-target-seattle-bank-03,osm-foundation-target-seattle-03,a22220de621dbb28f07f857352b0bab73cfbff7344596ae5d611153d644b2c62,a22220de621dbb28f07f857352b0bab73cfbff7344596ae5d611153d644b2c62,b5791e025997eb9ae15074f98dcac715122c24ce2bc23d2490c343784d55b3a8,b5791e025997eb9ae15074f98dcac715122c24ce2bc23d2490c343784d55b3a8,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-04,osm-sionna-target-seattle-bank-04,osm-foundation-target-seattle-04,42095415f3a65981d846ba11d745aa7f809f6b606715d87a800f8d8f21316a9c,42095415f3a65981d846ba11d745aa7f809f6b606715d87a800f8d8f21316a9c,438faf60e1517d77f38e5ebb99de3cff9342b5f2991f358ff0e3136e1f3f7a5e,438faf60e1517d77f38e5ebb99de3cff9342b5f2991f358ff0e3136e1f3f7a5e,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-05,osm-sionna-target-seattle-bank-05,osm-foundation-target-seattle-05,953bde2e9a2593291ad44f866132bb7a5001393415b5b09978fef111911b74d5,953bde2e9a2593291ad44f866132bb7a5001393415b5b09978fef111911b74d5,06d1fd477458f41ce8e68158146598c4fa18ed0064372555023b35003b0b0f84,06d1fd477458f41ce8e68158146598c4fa18ed0064372555023b35003b0b0f84,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-06,osm-sionna-target-seattle-bank-06,osm-foundation-target-seattle-06,2f7708db9884dca61846e83e3ef2977617e97edd5c6909a1b5e695d7d32706c8,2f7708db9884dca61846e83e3ef2977617e97edd5c6909a1b5e695d7d32706c8,9afed5a25a3ebabefdb34fa054444f95b391ac092c015c320271baefc1455aea,9afed5a25a3ebabefdb34fa054444f95b391ac092c015c320271baefc1455aea,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-07,osm-sionna-target-seattle-bank-07,osm-foundation-target-seattle-07,d7aeaa7e269a04c327ddfc24359a8bad88585d06a8995b62153dd1523c5b673b,d7aeaa7e269a04c327ddfc24359a8bad88585d06a8995b62153dd1523c5b673b,f159814b05d78232c2d553ddfdfc8da674256f7124d4e3c732729835855913d8,f159814b05d78232c2d553ddfdfc8da674256f7124d4e3c732729835855913d8,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-08,osm-sionna-target-seattle-bank-08,osm-foundation-target-seattle-08,96187521eec776b794e66d8a6f0b67271b4402c1f989f676b04d6d0b3fbe7be0,96187521eec776b794e66d8a6f0b67271b4402c1f989f676b04d6d0b3fbe7be0,8823a9b867898462f990733ba4a6004e6e5c6a7e1553eccb1067b17d60e68f52,8823a9b867898462f990733ba4a6004e6e5c6a7e1553eccb1067b17d60e68f52,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-09,osm-sionna-target-seattle-bank-09,osm-foundation-target-seattle-09,2f9aa357c0f7890887197ab7d2b9b77f2d7db268a09431d7c3ab972460c4071f,2f9aa357c0f7890887197ab7d2b9b77f2d7db268a09431d7c3ab972460c4071f,a3a0344002106dfb2126dc301f1f6194ec693f6ef8094380af210dbcb28571ce,a3a0344002106dfb2126dc301f1f6194ec693f6ef8094380af210dbcb28571ce,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-10,osm-sionna-target-seattle-bank-10,osm-foundation-target-seattle-10,012e1b44a2506f0a09b23b42f8515f64aac3fcdd6a7e8ecf0dcf01154fc6c7ac,012e1b44a2506f0a09b23b42f8515f64aac3fcdd6a7e8ecf0dcf01154fc6c7ac,9717e0f53eec919f638f2b70e1b4243154da061d0737fb7272933893f95d4614,9717e0f53eec919f638f2b70e1b4243154da061d0737fb7272933893f95d4614,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-11,osm-sionna-target-seattle-bank-11,osm-foundation-target-seattle-11,32977c95ece11de0a60ae828f4928580d9ca441015d3f41123e194415562abbe,32977c95ece11de0a60ae828f4928580d9ca441015d3f41123e194415562abbe,5853ce7658b89eb3bd01bbacceb0f121481df0db240e6bcb102964b5a78c91d0,5853ce7658b89eb3bd01bbacceb0f121481df0db240e6bcb102964b5a78c91d0,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-12,osm-sionna-target-seattle-bank-12,osm-foundation-target-seattle-12,51037ee40399126dd897a79369ef39562dccaf0c90c5bb6e6eeb8faee53f28f5,51037ee40399126dd897a79369ef39562dccaf0c90c5bb6e6eeb8faee53f28f5,7671fc626c6b5d920b9608d9cd3fd4510a181e6537b0ed40b26869d32890c478,7671fc626c6b5d920b9608d9cd3fd4510a181e6537b0ed40b26869d32890c478,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-13,osm-sionna-target-seattle-bank-13,osm-foundation-target-seattle-13,993fd357f75889bb6dfc48594cccf51b77a26a669a988a145bcc6562ed0b56eb,993fd357f75889bb6dfc48594cccf51b77a26a669a988a145bcc6562ed0b56eb,b4af2e78b4a663830a06db2aadd7f6850ffaa9b18345a5c46551931cf2f21651,b4af2e78b4a663830a06db2aadd7f6850ffaa9b18345a5c46551931cf2f21651,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-14,osm-sionna-target-seattle-bank-14,osm-foundation-target-seattle-14,786e6b62b7e0a64db342c45bbdd716755503c95f2d3594a0eb5f61fda34ab5e8,786e6b62b7e0a64db342c45bbdd716755503c95f2d3594a0eb5f61fda34ab5e8,0ae25bc2c8801d42e7735adeb94b692d79838889be681f2516e8851b807ed59f,0ae25bc2c8801d42e7735adeb94b692d79838889be681f2516e8851b807ed59f,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-15,osm-sionna-target-seattle-bank-15,osm-foundation-target-seattle-15,d9fa5bea1d0161e9119df3b87e60d227ba09a75ce9653dcfbc7daf794d9dc3ae,d9fa5bea1d0161e9119df3b87e60d227ba09a75ce9653dcfbc7daf794d9dc3ae,29927d879b8304854682469d49b729d6a7a3a4a6427460854236c93cd5f45e8e,29927d879b8304854682469d49b729d6a7a3a4a6427460854236c93cd5f45e8e,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-16,osm-sionna-target-seattle-bank-16,osm-foundation-target-seattle-16,8d72d20dcba421c6701cd645e21c25d7e7e83a1ac40a403140b08ef7ad03c6df,8d72d20dcba421c6701cd645e21c25d7e7e83a1ac40a403140b08ef7ad03c6df,f709c2aac4a9dc2e3b91243315418337b0c596fad22d2cc7229272a3c8380756,f709c2aac4a9dc2e3b91243315418337b0c596fad22d2cc7229272a3c8380756,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-17,osm-sionna-target-seattle-bank-17,osm-foundation-target-seattle-17,45e96ee4937c6b75339afd7ed28596257e8e7af70172b1628029ccf6238416cd,45e96ee4937c6b75339afd7ed28596257e8e7af70172b1628029ccf6238416cd,0f296769919747fe26619c1b832d87d95615bd02e729fce65176c8e92f4365fe,0f296769919747fe26619c1b832d87d95615bd02e729fce65176c8e92f4365fe,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-18,osm-sionna-target-seattle-bank-18,osm-foundation-target-seattle-18,77ae3b8c9c8b9ca0eb0f6bc82420906eabf1a8691e6e79e307034097259d1a0a,77ae3b8c9c8b9ca0eb0f6bc82420906eabf1a8691e6e79e307034097259d1a0a,8c592a5e6b1318b6d90681dec82fabaa205db8ce0199595bcdecf6126f2438c4,8c592a5e6b1318b6d90681dec82fabaa205db8ce0199595bcdecf6126f2438c4,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-19,osm-sionna-target-seattle-bank-19,osm-foundation-target-seattle-19,02d21c82142a6cabb910e54f7433cd65e103b2a8c675e095b1d718ca41e3c03a,02d21c82142a6cabb910e54f7433cd65e103b2a8c675e095b1d718ca41e3c03a,d15eb336921e7ed6ddd070de7367d3fcbb54a9c0c8e03f245406db9596712fe1,d15eb336921e7ed6ddd070de7367d3fcbb54a9c0c8e03f245406db9596712fe1,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-20,osm-sionna-target-seattle-bank-20,osm-foundation-target-seattle-20,fd80981dc3552b1f67bfa5fb0b8e82a523cd0a42f5967867022359ebc5340045,fd80981dc3552b1f67bfa5fb0b8e82a523cd0a42f5967867022359ebc5340045,512c39e39c8318c68a0dd1ff634b4f28e2b33d94c9560214ba065e14ccc1ff34,512c39e39c8318c68a0dd1ff634b4f28e2b33d94c9560214ba065e14ccc1ff34,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-21,osm-sionna-target-seattle-bank-21,osm-foundation-target-seattle-21,1d0f404f20c5ab3c28db4fb66c32c79076337c33c556672038026b009a47b223,1d0f404f20c5ab3c28db4fb66c32c79076337c33c556672038026b009a47b223,24d01365770fa77dec37c1c3a2512a639301d532068007d5f07b76de702b137c,24d01365770fa77dec37c1c3a2512a639301d532068007d5f07b76de702b137c,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-22,osm-sionna-target-seattle-bank-22,osm-foundation-target-seattle-22,d04e955467fed82ca9f15cf4d69265d70b53ff3eb2707060a64286b92e3de3f6,d04e955467fed82ca9f15cf4d69265d70b53ff3eb2707060a64286b92e3de3f6,cb32f6094b46bcc79e8b8f41d5878e2bc57059c55bc487a75c5cffeef172983b,cb32f6094b46bcc79e8b8f41d5878e2bc57059c55bc487a75c5cffeef172983b,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-23,osm-sionna-target-seattle-bank-23,osm-foundation-target-seattle-23,d9a659e94a936565df257dcd2da9af29b88ff4b8d9bf59ce4e69e00f3afcca58,d9a659e94a936565df257dcd2da9af29b88ff4b8d9bf59ce4e69e00f3afcca58,b7207125d3dad7b5dd8b778370ed7be84d5851b4c0b94b0f423f92c70f225cd2,b7207125d3dad7b5dd8b778370ed7be84d5851b4c0b94b0f423f92c70f225cd2,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-24,osm-sionna-target-seattle-bank-24,osm-foundation-target-seattle-24,b76694bd569214b981eefcc5954fcfae640cb56b4c036e6e12e124e164802f29,b76694bd569214b981eefcc5954fcfae640cb56b4c036e6e12e124e164802f29,649167ca4bb67f95dcaf2e81dd00ae0be4a1e64b281dc58136cd3cd4f8a7706c,649167ca4bb67f95dcaf2e81dd00ae0be4a1e64b281dc58136cd3cd4f8a7706c,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
osm-sionna-target-seattle-bank-25,osm-sionna-target-seattle-bank-25,osm-foundation-target-seattle-25,986ec82b06a6228a75ad586740646e80326c255e4485bc3ad859767c8b4e2a44,986ec82b06a6228a75ad586740646e80326c255e4485bc3ad859767c8b4e2a44,8809554491709b922f232e43c136a5f4094c7c90a3378dc780adc4ccfea8da4b,8809554491709b922f232e43c136a5f4094c7c90a3378dc780adc4ccfea8da4b,target,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,csi-pairs-formal-v2.1-v6,060d8671380acaf43bd0beb2c77ac5c6ec112e4ddc083451ab36a5916b7c9cac,3424a269a751f219f4897b969db7cc13d2236fc72e8e2ccb663dec8d7f8f477c,False,CANDIDATE_NOT_CLAIM,8e8eaf212578b3dc624e40d1d979f0c37787afa3e7e464eac52d5b68610dfe07,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,b932e19891ce63535cf1714a6b3adb0ade296d0a6a6326a4aebf3c1041117a30
